,dep,lemma,tag
18095,['  head_token_index: 27'],"['lemma: ""el""']",['  tag: DET']
18096,['  head_token_index: 22'],"['lemma: ""SEBIN""']",['  tag: NOUN']
18097,['  head_token_index: 28'],"['lemma: ""ir""']",['  tag: VERB']
18098,['  head_token_index: 28'],"['lemma: ""por""']",['  tag: ADP']
18099,['  head_token_index: 29'],"['lemma: ""tí""']",['  tag: VERB']
18100,['  head_token_index: 28'],"['lemma: "".""']",['  tag: PUNCT']
18101,['  head_token_index: 35'],"['lemma: ""Apología""']",['  tag: NOUN']
18102,['  head_token_index: 32'],"['lemma: ""a""']",['  tag: ADP']
18103,['  head_token_index: 33'],"['lemma: ""delito""']",['  tag: NOUN']
18104,['  head_token_index: 35'],"['lemma: ""tener""']",['  tag: VERB']
18105,['  head_token_index: 35'],"['lemma: ""cárcel""']",['  tag: NOUN']
18106,['  head_token_index: 36'],"['lemma: ""https://t.co/3Lhz0XE74a""']",['  tag: NOUN']
18107,[],"['lemma: ""RT""']",['  tag: NOUN']
18108,[],"['lemma: ""@""']",['  tag: X']
18109,[],"['lemma: ""Feraristeguieta""']",['  tag: NOUN']
18110,[],"['lemma: "":""']",['  tag: PUNCT']
18111,['  head_token_index: 5'],"['lemma: ""Qué""']",['  tag: DET']
18112,['  head_token_index: 6'],"['lemma: ""dolor""']",['  tag: NOUN']
18113,[],"['lemma: ""ver""']",['  tag: VERB']
18114,['  head_token_index: 8'],"['lemma: ""tantos""']",['  tag: DET']
18115,['  head_token_index: 6'],"['lemma: ""hermano""']",['  tag: NOUN']
18116,['  head_token_index: 8'],"['lemma: ""venezolano""']",['  tag: ADJ']
18117,['  head_token_index: 6'],"['lemma: ""en""']",['  tag: ADP']
18118,['  head_token_index: 12'],"['lemma: ""el""']",['  tag: DET']
18119,['  head_token_index: 10'],"['lemma: ""calle""']",['  tag: NOUN']
18120,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
18121,['  head_token_index: 13'],"['lemma: ""Cali""']",['  tag: NOUN']
18122,['  head_token_index: 6'],"['lemma: ""pedir""']",['  tag: VERB']
18123,['  head_token_index: 15'],"['lemma: ""dinero""']",['  tag: NOUN']
18124,['  head_token_index: 15'],"['lemma: ""para""']",['  tag: ADP']
18125,['  head_token_index: 17'],"['lemma: ""sobrevivir""']",['  tag: VERB']
18126,[],"['lemma: "".""']",['  tag: PUNCT']
18127,['  head_token_index: 22'],"['lemma: ""Tener""']",['  tag: VERB']
18128,['  head_token_index: 20'],"['lemma: ""que""']",['  tag: ADP']
18129,['  head_token_index: 22'],"['lemma: ""huir""']",['  tag: VERB']
18130,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18131,['  head_token_index: 23'],"['lemma: ""hambre""']",['  tag: NOUN']
18132,['  head_token_index: 26'],"['lemma: "",""']",['  tag: PUNCT']
18133,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18134,['  head_token_index: 28'],"['lemma: ""el""']",['  tag: DET']
18135,['  head_token_index: 26'],"['lemma: ""inseguridad""']",['  tag: NOUN']
18136,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18137,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18138,['  head_token_index: 30'],"['lemma: ""desempleo""']",['  tag: NOUN']
18139,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18140,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18141,['  head_token_index: 35'],"['lemma: ""el""']",['  tag: DET']
18142,['  head_token_index: 33'],"['lemma: ""miseria""']",['  tag: NOUN']
18143,['  head_token_index: 22'],"['lemma: "".""']",['  tag: PUNCT']
18144,['  head_token_index: 37'],"['lemma: ""Todo""']",['  tag: PRON']
18145,['  head_token_index: 37'],"['lemma: ""por""']",['  tag: ADP']
18146,['  head_token_index: 38'],"['lemma: ""culpa""']",['  tag: NOUN']
18147,['  head_token_index: 39'],"['lemma: ""de""']",['  tag: ADP']
18148,['  head_token_index: 42'],"['lemma: ""un""']",['  tag: DET']
18149,['  head_token_index: 40'],"['lemma: ""grupete""']",['  tag: NOUN']
18150,['  head_token_index: 42'],"['lemma: ""de""']",['  tag: ADP']
18151,['  head_token_index: 43'],"['lemma: ""desgraciado""']",['  tag: ADJ']
18152,['  head_token_index: 47'],"['lemma: ""que""']",['  tag: PRON']
18153,['  head_token_index: 47'],"['lemma: ""seguir""']",['  tag: VERB']
18154,['  head_token_index: 42'],"['lemma: ""amarrar""']",['  tag: VERB']
18155,['  head_token_index: 47'],"['lemma: ""a""']",['  tag: ADP']
18156,['  head_token_index: 48'],"['lemma: ""poder""']",['  tag: NOUN']
18157,['  head_token_index: 37'],"['lemma: "".""']",['  tag: PUNCT']
18158,['  head_token_index: 53'],"['lemma: ""@""']",['  tag: PUNCT']
18159,['  head_token_index: 53'],"['lemma: ""NicolasMadurar""']",['  tag: NOUN']
18160,['  head_token_index: 53'],"['lemma: ""sinvergüenza""']",['  tag: NOUN']
18161,['  head_token_index: 53'],"['lemma: "".""']",['  tag: PUNCT']
18162,[],"['lemma: ""RT""']",['  tag: NOUN']
18163,[],"['lemma: ""@""']",['  tag: X']
18164,[],"['lemma: ""Feraristeguieta""']",['  tag: NOUN']
18165,[],"['lemma: "":""']",['  tag: PUNCT']
18166,['  head_token_index: 5'],"['lemma: ""Qué""']",['  tag: DET']
18167,['  head_token_index: 6'],"['lemma: ""dolor""']",['  tag: NOUN']
18168,[],"['lemma: ""ver""']",['  tag: VERB']
18169,['  head_token_index: 8'],"['lemma: ""tantos""']",['  tag: DET']
18170,['  head_token_index: 6'],"['lemma: ""hermano""']",['  tag: NOUN']
18171,['  head_token_index: 8'],"['lemma: ""venezolano""']",['  tag: ADJ']
18172,['  head_token_index: 6'],"['lemma: ""en""']",['  tag: ADP']
18173,['  head_token_index: 12'],"['lemma: ""el""']",['  tag: DET']
18174,['  head_token_index: 10'],"['lemma: ""calle""']",['  tag: NOUN']
18175,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
18176,['  head_token_index: 13'],"['lemma: ""Cali""']",['  tag: NOUN']
18177,['  head_token_index: 6'],"['lemma: ""pedir""']",['  tag: VERB']
18178,['  head_token_index: 15'],"['lemma: ""dinero""']",['  tag: NOUN']
18179,['  head_token_index: 15'],"['lemma: ""para""']",['  tag: ADP']
18180,['  head_token_index: 17'],"['lemma: ""sobrevivir""']",['  tag: VERB']
18181,[],"['lemma: "".""']",['  tag: PUNCT']
18182,['  head_token_index: 22'],"['lemma: ""Tener""']",['  tag: VERB']
18183,['  head_token_index: 20'],"['lemma: ""que""']",['  tag: ADP']
18184,['  head_token_index: 22'],"['lemma: ""huir""']",['  tag: VERB']
18185,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18186,['  head_token_index: 23'],"['lemma: ""hambre""']",['  tag: NOUN']
18187,['  head_token_index: 26'],"['lemma: "",""']",['  tag: PUNCT']
18188,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18189,['  head_token_index: 28'],"['lemma: ""el""']",['  tag: DET']
18190,['  head_token_index: 26'],"['lemma: ""inseguridad""']",['  tag: NOUN']
18191,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18192,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18193,['  head_token_index: 30'],"['lemma: ""desempleo""']",['  tag: NOUN']
18194,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18195,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18196,['  head_token_index: 35'],"['lemma: ""el""']",['  tag: DET']
18197,['  head_token_index: 33'],"['lemma: ""miseria""']",['  tag: NOUN']
18198,['  head_token_index: 22'],"['lemma: "".""']",['  tag: PUNCT']
18199,['  head_token_index: 37'],"['lemma: ""Todo""']",['  tag: PRON']
18200,['  head_token_index: 37'],"['lemma: ""por""']",['  tag: ADP']
18201,['  head_token_index: 38'],"['lemma: ""culpa""']",['  tag: NOUN']
18202,['  head_token_index: 39'],"['lemma: ""de""']",['  tag: ADP']
18203,['  head_token_index: 42'],"['lemma: ""un""']",['  tag: DET']
18204,['  head_token_index: 40'],"['lemma: ""grupete""']",['  tag: NOUN']
18205,['  head_token_index: 42'],"['lemma: ""de""']",['  tag: ADP']
18206,['  head_token_index: 43'],"['lemma: ""desgraciado""']",['  tag: ADJ']
18207,['  head_token_index: 47'],"['lemma: ""que""']",['  tag: PRON']
18208,['  head_token_index: 47'],"['lemma: ""seguir""']",['  tag: VERB']
18209,['  head_token_index: 42'],"['lemma: ""amarrar""']",['  tag: VERB']
18210,['  head_token_index: 47'],"['lemma: ""a""']",['  tag: ADP']
18211,['  head_token_index: 48'],"['lemma: ""poder""']",['  tag: NOUN']
18212,['  head_token_index: 37'],"['lemma: "".""']",['  tag: PUNCT']
18213,['  head_token_index: 53'],"['lemma: ""@""']",['  tag: PUNCT']
18214,['  head_token_index: 53'],"['lemma: ""NicolasMadurar""']",['  tag: NOUN']
18215,['  head_token_index: 53'],"['lemma: ""sinvergüenza""']",['  tag: NOUN']
18216,['  head_token_index: 53'],"['lemma: "".""']",['  tag: PUNCT']
18217,[],"['lemma: ""@""']",['  tag: X']
18218,[],"['lemma: ""Directaysoez""']",['  tag: NOUN']
18219,['  head_token_index: 1'],"['lemma: ""Plata""']",['  tag: NOUN']
18220,['  head_token_index: 1'],"['lemma: ""de""']",['  tag: ADP']
18221,['  head_token_index: 3'],"['lemma: ""quien""']",['  tag: PRON']
18222,['  head_token_index: 3'],"['lemma: ""?""']",['  tag: PUNCT']
18223,[],"['lemma: ""?""']",['  tag: PUNCT']
18224,[],"['lemma: ""?""']",['  tag: PUNCT']
18225,['  head_token_index: 8'],"['lemma: ""Herencia""']",['  tag: NOUN']
18226,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
18227,['  head_token_index: 11'],"['lemma: ""donde""']",['  tag: ADV']
18228,['  head_token_index: 9'],"['lemma: ""venir""']",['  tag: VERB']
18229,['  head_token_index: 11'],"['lemma: ""?""']",['  tag: PUNCT']
18230,['  head_token_index: 8'],"['lemma: ""?""']",['  tag: PUNCT']
18231,['  head_token_index: 8'],"['lemma: ""?""']",['  tag: PUNCT']
18232,['  head_token_index: 17'],"['lemma: ""Que""']",['  tag: ADP']
18233,['  head_token_index: 17'],"['lemma: ""él""']",['  tag: PRON']
18234,['  head_token_index: 22'],"['lemma: ""dejar""']",['  tag: VERB']
18235,['  head_token_index: 19'],"['lemma: ""el""']",['  tag: DET']
18236,['  head_token_index: 17'],"['lemma: ""q""']",['  tag: NOUN']
18237,['  head_token_index: 22'],"['lemma: ""honestamente""']",['  tag: ADV']
18238,['  head_token_index: 22'],"['lemma: ""él""']",['  tag: PRON']
18239,['  head_token_index: 22'],"['lemma: ""dejar""']",['  tag: VERB']
18240,['  head_token_index: 22'],"['lemma: ""!""']",['  tag: PUNCT']
18241,['  head_token_index: 22'],"['lemma: ""!""']",['  tag: PUNCT']
18242,['  head_token_index: 26'],"['lemma: ""El""']",['  tag: DET']
18243,['  head_token_index: 27'],"['lemma: ""demás""']",['  tag: NOUN']
18244,['  head_token_index: 27'],"['lemma: ""ser""']",['  tag: VERB']
18245,['  head_token_index: 27'],"['lemma: ""de""']",['  tag: ADP']
18246,['  head_token_index: 28'],"['lemma: ""pueblo""']",['  tag: NOUN']
18247,['  head_token_index: 29'],"['lemma: ""Venezolano""']",['  tag: ADJ']
18248,['  head_token_index: 27'],"['lemma: ""!""']",['  tag: PUNCT']
18249,['  head_token_index: 27'],"['lemma: ""!""']",['  tag: PUNCT']
18250,['  head_token_index: 36'],"['lemma: ""Y""']",['  tag: CONJ']
18251,['  head_token_index: 36'],"['lemma: ""Asi""']",['  tag: NOUN']
18252,['  head_token_index: 36'],"['lemma: ""deber""']",['  tag: VERB']
18253,['  head_token_index: 36'],"['lemma: ""hacer""']",['  tag: VERB']
18254,['  head_token_index: 36'],"['lemma: ""con""']",['  tag: ADP']
18255,['  head_token_index: 37'],"['lemma: ""testaferto""']",['  tag: NOUN']
18256,['  head_token_index: 38'],"['lemma: ""...""']",['  tag: PUNCT']
18257,['  head_token_index: 38'],"['lemma: ""ladrón""']",['  tag: NOUN']
18258,['  head_token_index: 40'],"['lemma: ""de""']",['  tag: ADP']
18259,['  head_token_index: 41'],"['lemma: ""erario""']",['  tag: NOUN']
18260,['  head_token_index: 40'],"['lemma: ""!""']",['  tag: PUNCT']
18261,['  head_token_index: 36'],"['lemma: ""!""']",['  tag: PUNCT']
18262,['  head_token_index: 45'],"['lemma: ""A""']",['  tag: ADP']
18263,['  head_token_index: 45'],"['lemma: ""trabajar""']",['  tag: VERB']
18264,['  head_token_index: 46'],"['lemma: ""bribonar""']",['  tag: ADJ']
18265,['  head_token_index: 45'],"['lemma: ""!""']",['  tag: PUNCT']
18266,['  head_token_index: 45'],"['lemma: ""!""']",['  tag: PUNCT']
18267,[],"['lemma: ""RT""']",['  tag: NOUN']
18268,[],"['lemma: ""@""']",['  tag: X']
18269,[],"['lemma: ""Feraristeguieta""']",['  tag: NOUN']
18270,[],"['lemma: "":""']",['  tag: PUNCT']
18271,['  head_token_index: 5'],"['lemma: ""Qué""']",['  tag: DET']
18272,['  head_token_index: 6'],"['lemma: ""dolor""']",['  tag: NOUN']
18273,[],"['lemma: ""ver""']",['  tag: VERB']
18274,['  head_token_index: 8'],"['lemma: ""tantos""']",['  tag: DET']
18275,['  head_token_index: 6'],"['lemma: ""hermano""']",['  tag: NOUN']
18276,['  head_token_index: 8'],"['lemma: ""venezolano""']",['  tag: ADJ']
18277,['  head_token_index: 6'],"['lemma: ""en""']",['  tag: ADP']
18278,['  head_token_index: 12'],"['lemma: ""el""']",['  tag: DET']
18279,['  head_token_index: 10'],"['lemma: ""calle""']",['  tag: NOUN']
18280,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
18281,['  head_token_index: 13'],"['lemma: ""Cali""']",['  tag: NOUN']
18282,['  head_token_index: 6'],"['lemma: ""pedir""']",['  tag: VERB']
18283,['  head_token_index: 15'],"['lemma: ""dinero""']",['  tag: NOUN']
18284,['  head_token_index: 15'],"['lemma: ""para""']",['  tag: ADP']
18285,['  head_token_index: 17'],"['lemma: ""sobrevivir""']",['  tag: VERB']
18286,[],"['lemma: "".""']",['  tag: PUNCT']
18287,['  head_token_index: 22'],"['lemma: ""Tener""']",['  tag: VERB']
18288,['  head_token_index: 20'],"['lemma: ""que""']",['  tag: ADP']
18289,['  head_token_index: 22'],"['lemma: ""huir""']",['  tag: VERB']
18290,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18291,['  head_token_index: 23'],"['lemma: ""hambre""']",['  tag: NOUN']
18292,['  head_token_index: 26'],"['lemma: "",""']",['  tag: PUNCT']
18293,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
18294,['  head_token_index: 28'],"['lemma: ""el""']",['  tag: DET']
18295,['  head_token_index: 26'],"['lemma: ""inseguridad""']",['  tag: NOUN']
18296,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18297,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18298,['  head_token_index: 30'],"['lemma: ""desempleo""']",['  tag: NOUN']
18299,['  head_token_index: 30'],"['lemma: "",""']",['  tag: PUNCT']
18300,['  head_token_index: 28'],"['lemma: ""de""']",['  tag: ADP']
18301,['  head_token_index: 35'],"['lemma: ""el""']",['  tag: DET']
18302,['  head_token_index: 33'],"['lemma: ""miseria""']",['  tag: NOUN']
18303,['  head_token_index: 22'],"['lemma: "".""']",['  tag: PUNCT']
18304,['  head_token_index: 37'],"['lemma: ""Todo""']",['  tag: PRON']
18305,['  head_token_index: 37'],"['lemma: ""por""']",['  tag: ADP']
18306,['  head_token_index: 38'],"['lemma: ""culpa""']",['  tag: NOUN']
18307,['  head_token_index: 39'],"['lemma: ""de""']",['  tag: ADP']
18308,['  head_token_index: 42'],"['lemma: ""un""']",['  tag: DET']
18309,['  head_token_index: 40'],"['lemma: ""grupete""']",['  tag: NOUN']
18310,['  head_token_index: 42'],"['lemma: ""de""']",['  tag: ADP']
18311,['  head_token_index: 43'],"['lemma: ""desgraciado""']",['  tag: ADJ']
18312,['  head_token_index: 47'],"['lemma: ""que""']",['  tag: PRON']
18313,['  head_token_index: 47'],"['lemma: ""seguir""']",['  tag: VERB']
18314,['  head_token_index: 42'],"['lemma: ""amarrar""']",['  tag: VERB']
18315,['  head_token_index: 47'],"['lemma: ""a""']",['  tag: ADP']
18316,['  head_token_index: 48'],"['lemma: ""poder""']",['  tag: NOUN']
18317,['  head_token_index: 37'],"['lemma: "".""']",['  tag: PUNCT']
18318,['  head_token_index: 53'],"['lemma: ""@""']",['  tag: PUNCT']
18319,['  head_token_index: 53'],"['lemma: ""NicolasMadurar""']",['  tag: NOUN']
18320,['  head_token_index: 53'],"['lemma: ""sinvergüenza""']",['  tag: NOUN']
18321,['  head_token_index: 53'],"['lemma: "".""']",['  tag: PUNCT']
18322,[],"['lemma: ""Rata""']",['  tag: NOUN']
18323,[],"['lemma: ""Venezolano""']",['  tag: ADJ']
18324,[],"['lemma: "".""']",['  tag: PUNCT']
18325,['  head_token_index: 3'],"['lemma: ""https://t.co/fYxDAigoM7""']",['  tag: NOUN']
18326,[],"['lemma: ""RT""']",['  tag: NOUN']
18327,[],"['lemma: ""@""']",['  tag: X']
18328,[],"['lemma: ""inesitaterrible""']",['  tag: NOUN']
18329,[],"['lemma: "":""']",['  tag: PUNCT']
18330,['  head_token_index: 6'],"['lemma: ""Yo""']",['  tag: PRON']
18331,['  head_token_index: 6'],"['lemma: ""no""']",['  tag: ADV']
18332,[],"['lemma: ""saber""']",['  tag: VERB']
18333,['  head_token_index: 11'],"['lemma: ""si""']",['  tag: ADP']
18334,['  head_token_index: 11'],"['lemma: ""USA""']",['  tag: NOUN']
18335,['  head_token_index: 11'],"['lemma: ""ir""']",['  tag: VERB']
18336,['  head_token_index: 9'],"['lemma: ""a""']",['  tag: ADP']
18337,['  head_token_index: 6'],"['lemma: ""intervenir""']",['  tag: VERB']
18338,['  head_token_index: 11'],"['lemma: ""militarmente""']",['  tag: ADV']
18339,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
18340,['  head_token_index: 13'],"['lemma: ""Venezuela""']",['  tag: NOUN']
18341,[],"['lemma: "".""']",['  tag: PUNCT']
18342,['  head_token_index: 17'],"['lemma: ""El""']",['  tag: DET']
18343,['  head_token_index: 27'],"['lemma: ""único""']",['  tag: NOUN']
18344,['  head_token_index: 19'],"['lemma: ""que""']",['  tag: PRON']
18345,['  head_token_index: 17'],"['lemma: ""saber""']",['  tag: VERB']
18346,['  head_token_index: 21'],"['lemma: ""(""']",['  tag: PUNCT']
18347,['  head_token_index: 19'],"['lemma: ""a""']",['  tag: ADP']
18348,['  head_token_index: 23'],"['lemma: ""este""']",['  tag: DET']
18349,['  head_token_index: 21'],"['lemma: ""altura""']",['  tag: NOUN']
18350,['  head_token_index: 23'],"['lemma: ""de""']",['  tag: ADP']
18351,['  head_token_index: 24'],"['lemma: ""desastre""']",['  tag: NOUN']
18352,['  head_token_index: 21'],"['lemma: "")""']",['  tag: PUNCT']
18353,['  head_token_index: 27'],"['lemma: ""ser""']",['  tag: VERB']
18354,['  head_token_index: 29'],"['lemma: ""que""']",['  tag: ADP']
18355,['  head_token_index: 27'],"['lemma: ""ser""']",['  tag: VERB']
18356,['  head_token_index: 32'],"['lemma: ""el""']",['  tag: DET']
18357,['  head_token_index: 32'],"['lemma: ""único""']",['  tag: ADJ']
18358,['  head_token_index: 29'],"['lemma: ""manera""']",['  tag: NOUN']
18359,['  head_token_index: 32'],"['lemma: ""de""']",['  tag: ADP']
18360,['  head_token_index: 33'],"['lemma: ""sacar""']",['  tag: VERB']
18361,['  head_token_index: 34'],"['lemma: ""a""']",['  tag: ADP']
18362,['  head_token_index: 37'],"['lemma: ""este""']",['  tag: DET']
18363,['  head_token_index: 35'],"['lemma: ""criminal""']",['  tag: NOUN']
18364,['  head_token_index: 27'],"['lemma: "".""']",['  tag: PUNCT']
18365,['  head_token_index: 40'],"['lemma: ""No""']",['  tag: ADV']
18366,['  head_token_index: 40'],"['lemma: ""escuchar""']",['  tag: VERB']
18367,['  head_token_index: 40'],"['lemma: ""a""']",['  tag: ADP']
18368,['  head_token_index: 41'],"['lemma: ""político""']",['  tag: ADJ']
18369,['  head_token_index: 44'],"['lemma: ""que""']",['  tag: PRON']
18370,['  head_token_index: 42'],"['lemma: ""confundir""']",['  tag: VERB']
18371,['  head_token_index: 46'],"['lemma: ""el""']",['  tag: DET']
18372,['  head_token_index: 44'],"['lemma: ""naturaleza""']",['  tag: NOUN']
18373,['  head_token_index: 46'],"['lemma: ""de""']",['  tag: ADP']
18374,['  head_token_index: 47'],"['lemma: ""monstruo""']",['  tag: NOUN']
18375,['  head_token_index: 40'],"['lemma: "".""']",['  tag: PUNCT']
18376,['  head_token_index: 51'],"['lemma: ""El""']",['  tag: DET']
18377,['  head_token_index: 53'],"['lemma: ""venezolano""']",['  tag: NOUN']
18378,['  head_token_index: 53'],"['lemma: ""no""']",['  tag: ADV']
18379,['  head_token_index: 53'],"['lemma: ""poder""']",['  tag: VERB']
